,id,username,date,like
549,1329219223348867072,radioelshinta,2020-11-19,@buckleybliss
551,1329197701699837952,radioelshinta,2020-11-19,@08Dones
552,1329032103518896131,radioelshinta,2020-11-18,@AlehKolbi
553,1329019927936729088,radioelshinta,2020-11-18,@lukmanalwahid
554,1328951477147152384,radioelshinta,2020-11-18,@shobirinIskand2
555,1328921086419824641,radioelshinta,2020-11-18,@percayaNgl
556,1328920495740239873,radioelshinta,2020-11-18,@juliawati_susi
557,1328882566456229888,radioelshinta,2020-11-18,@anasmbelink
558,1328634303790477312,radioelshinta,2020-11-17,@apandi94
559,1328557889061933057,radioelshinta,2020-11-17,@juraontherun
561,1328211493448343553,radioelshinta,2020-11-16,@bagaas_hermawan
562,1328046357739941889,radioelshinta,2020-11-16,@PvMzt1Vhq1khrHk
563,1327835769910685697,radioelshinta,2020-11-15,@RickySembiring7
564,1327094801045438464,radioelshinta,2020-11-13,@Da_yangqu
570,1326661975904956416,radioelshinta,2020-11-12,@Kribbo3
572,1326508656897093633,radioelshinta,2020-11-11,@Frau86015517
573,1326488395615412225,radioelshinta,2020-11-11,@bindunada
575,1326243226450333698,radioelshinta,2020-11-11,@MadyanNaim
576,1326154161889505280,radioelshinta,2020-11-10,@aditama9704
577,1326125924836732928,radioelshinta,2020-11-10,@cinnamongirlc
578,1326068079042854917,radioelshinta,2020-11-10,@Ariyant87979711
579,1325913965596041217,radioelshinta,2020-11-10,@menaramslestari
580,1325739571611496448,radioelshinta,2020-11-09,@pit_fitri16
582,1324700691927977985,radioelshinta,2020-11-06,@LindaSoetanto12
583,1324244520901357568,radioelshinta,2020-11-05,@AndresOctafians
585,1324156767333355520,radioelshinta,2020-11-05,@widdodo15
586,1324140862125740034,radioelshinta,2020-11-05,@ichaelza
587,1324124265126498304,radioelshinta,2020-11-05,@l3na_l3na
588,1323958945589784577,radioelshinta,2020-11-04,@Bukansiapa96
590,1323433803386216451,radioelshinta,2020-11-03,@AmstrongBiring
591,1323431646658400257,radioelshinta,2020-11-03,@AndresOctafians
592,1323414924253556736,radioelshinta,2020-11-03,@arosbudikurniaw
595,1323218772761612288,radioelshinta,2020-11-02,@RASUL__MUHAMMAD
596,1323069828739989504,radioelshinta,2020-11-02,@nifirakujnang89
597,1322148074316165120,radioelshinta,2020-10-30,@MohdNasib
634,1319033034029498368,radioelshinta,2020-10-22,@KDijoyo
635,1319027852780556288,radioelshinta,2020-10-22,@plvmbing
636,1318884991963664386,radioelshinta,2020-10-21,@ichaelza
638,1318860781610414086,radioelshinta,2020-10-21,@achmad_marendes
639,1318851514237030400,radioelshinta,2020-10-21,@Surosobe
641,1318623318002462720,radioelshinta,2020-10-21,@77bayoe
642,1318573362172489730,radioelshinta,2020-10-20,@zakahats
643,1318548615753859072,radioelshinta,2020-10-20,@AnakBabeGw
644,1318528436051214339,radioelshinta,2020-10-20,@DonalMax2
645,1318518576718950400,radioelshinta,2020-10-20,@KDijoyo
646,1318515754296201216,radioelshinta,2020-10-20,@DonalMax2
647,1318497408108564483,radioelshinta,2020-10-20,@Prihant15477293
648,1318368877227593728,radioelshinta,2020-10-20,@Dolley_Agri
649,1318237713468829696,radioelshinta,2020-10-20,@ysupariono
651,1318146540586766336,radioelshinta,2020-10-19,@Sulaema77706883
652,1318124293901840385,radioelshinta,2020-10-19,@rudyth
654,1318081426173014016,radioelshinta,2020-10-19,@satiapratiwi
656,1318071423412285440,radioelshinta,2020-10-19,@FajarThama
657,1318045826267033600,radioelshinta,2020-10-19,@FajarThama
658,1318040426335653888,radioelshinta,2020-10-19,@AnakBabeGw
659,1317834865547517952,radioelshinta,2020-10-18,@johan_woda
660,1317758396607520769,radioelshinta,2020-10-18,@AEPishere
661,1317314036598407168,radioelshinta,2020-10-17,@HRozanie
663,1317132883165732866,radioelshinta,2020-10-16,@aphink_s
665,1317081773105311748,radioelshinta,2020-10-16,@Rezaazharp24
668,1316716882389467137,radioelshinta,2020-10-15,@ichaelza
669,1316679070034268160,radioelshinta,2020-10-15,@riyoajah
670,1316611007368712194,radioelshinta,2020-10-15,@riyoajah
671,1316609110436012033,radioelshinta,2020-10-15,@kurniasariutami
672,1316265811934212098,radioelshinta,2020-10-14,@DenyHalemun
673,1316246366180450304,radioelshinta,2020-10-14,@Bagusibnu_
674,1315987728463351808,radioelshinta,2020-10-13,@brillianti
675,1315948076071227392,radioelshinta,2020-10-13,@haninhilbram
676,1315849777888649216,radioelshinta,2020-10-13,@khm_izwancoiy
677,1315697793512599554,radioelshinta,2020-10-12,@bindunada
678,1315675844753289217,radioelshinta,2020-10-12,@IkfalM
679,1315649754240413704,radioelshinta,2020-10-12,@Pipit35276355
680,1315643104708288522,radioelshinta,2020-10-12,@Iskanda20554456
681,1315631814933835783,radioelshinta,2020-10-12,@Pipit35276355
682,1315629878427840518,radioelshinta,2020-10-12,@FajarThama
683,1315624841303584768,radioelshinta,2020-10-12,@yunhariadi
684,1315568223543193600,radioelshinta,2020-10-12,@AliyudinRahman
686,1315234451169800193,radioelshinta,2020-10-11,@ArifRFauzi
687,1315226974390894594,radioelshinta,2020-10-11,@Markusli3
688,1314514826584944641,radioelshinta,2020-10-09,@surya25799035
689,1314514796885078017,radioelshinta,2020-10-09,@euis_liayulipah
690,1314514767248203776,radioelshinta,2020-10-09,@locke_nloll
691,1313987128469057536,radioelshinta,2020-10-08,@FarhanF83325726
693,1313787460426493952,radioelshinta,2020-10-07,@FarhanF83325726
694,1313448201190608896,radioelshinta,2020-10-06,@JanuariHilman
696,1312042874842701827,radioelshinta,2020-10-02,@Hendri_apriandi
697,1311452886501531649,radioelshinta,2020-10-01,@liliana16363
698,1311452720629334016,radioelshinta,2020-10-01,@liliana16363
700,1310662693053890560,radioelshinta,2020-09-29,@name_single
701,1310601608607141895,radioelshinta,2020-09-28,@FajarThama
702,1309758747535749122,radioelshinta,2020-09-26,@armanke13
703,1309155811114049536,radioelshinta,2020-09-24,@EsterMalonda
704,1309143791719251968,radioelshinta,2020-09-24,@AliMachyani1
705,1307755656913408000,radioelshinta,2020-09-21,@Joshua_Alor
707,1307603928356331520,radioelshinta,2020-09-20,@dr_mayangindah
708,1307399065525657600,radioelshinta,2020-09-20,@tartiago
709,1306209051609423872,radioelshinta,2020-09-16,@SemBaray
712,1305843367310315521,radioelshinta,2020-09-15,@Chef212Moeslim
713,1305775071848402944,radioelshinta,2020-09-15,@mustofa2017
714,1305659946629963776,radioelshinta,2020-09-15,@novisimar76
715,1305517264775516161,radioelshinta,2020-09-14,@purwadigomb_sel
717,1304177663997743105,radioelshinta,2020-09-11,@DewaFreza
718,1304173455110074369,radioelshinta,2020-09-11,@Sjteddy1
720,1303857809511964673,radioelshinta,2020-09-10,@aguseko72
722,1303814413963591680,radioelshinta,2020-09-10,@NurIda9
723,1303772662066483205,radioelshinta,2020-09-10,@zacky_gh
724,1303644580873601025,radioelshinta,2020-09-09,@AndyJuliyanto22
725,1303639840974540801,radioelshinta,2020-09-09,@akhmad_barkah
726,1303639245123272706,radioelshinta,2020-09-09,@evereeze
727,1303618510258495488,radioelshinta,2020-09-09,@biu_nita
728,1303617870547484674,radioelshinta,2020-09-09,@bangadih
729,1303568169081040896,radioelshinta,2020-09-09,@CaptSam_
730,1303567552740696066,radioelshinta,2020-09-09,@NdrahaYani
731,1303567383735357440,radioelshinta,2020-09-09,@MakaroniPonkel
733,1303153096525148160,radioelshinta,2020-09-08,@alambaskoroke4
734,1302577052244033537,radioelshinta,2020-09-06,@KapitanDanar
735,1302214157735878656,radioelshinta,2020-09-05,@Iyo_mataram
736,1302126807085277184,radioelshinta,2020-09-05,@nuelhutahaean
737,1302035716831088641,radioelshinta,2020-09-05,@edyfriadi4
738,1301983554738348032,radioelshinta,2020-09-05,@Effendi51202937
741,1301927061271920641,radioelshinta,2020-09-04,@shintaeffendi
742,1301848841423958016,radioelshinta,2020-09-04,@sabar_setiabudi
743,1301812637408190466,radioelshinta,2020-09-04,@YoyokSubandriy3
744,1301636083579604993,radioelshinta,2020-09-04,@anishartanto
745,1301616632347766784,radioelshinta,2020-09-04,@Wagiyo07530914
747,1301616546599464960,radioelshinta,2020-09-04,@97_fatar
748,1301587010415554560,radioelshinta,2020-09-04,@BambangMaloko
751,1301549489317011457,radioelshinta,2020-09-03,@Noval_az
752,1301531854785273856,radioelshinta,2020-09-03,@TomsantoDr
754,1301087540745654273,radioelshinta,2020-09-02,@wanweimemori
755,1301064651099136000,radioelshinta,2020-09-02,@gilang46633476
757,1300741604840333312,radioelshinta,2020-09-01,@sapri77656649
758,1300405327733678080,radioelshinta,2020-08-31,@sutrisnoam
759,1300211698003972096,radioelshinta,2020-08-31,@MarineCulture
760,1300152478151761920,radioelshinta,2020-08-31,@YayatSu542026
762,1300122359379230727,radioelshinta,2020-08-31,@pratama_w_a
763,1300079628371898368,radioelshinta,2020-08-30,@Gulp02631827
764,1300079507764686849,radioelshinta,2020-08-30,@rezajanuarDS1
765,1300042569221464074,radioelshinta,2020-08-30,@iwandermawan63
766,1299998216797040640,radioelshinta,2020-08-30,@Robertteguh168
767,1299888444328390656,radioelshinta,2020-08-30,@suseno212
769,1299436066068340736,radioelshinta,2020-08-29,@NoSurprisesRH
770,1299258500401356800,radioelshinta,2020-08-28,@Kribbo3
771,1299218428213866503,radioelshinta,2020-08-28,@Aditio67318080
772,1299170624749711361,radioelshinta,2020-08-28,@cay612
773,1299101275888312320,radioelshinta,2020-08-28,@francismadurang
774,1299092379660558336,radioelshinta,2020-08-28,@Nkaryadi
775,1299027103141097475,radioelshinta,2020-08-27,@DidditM
776,1298975603580792833,radioelshinta,2020-08-27,@AkhyaruddinM
777,1298960604720291840,radioelshinta,2020-08-27,@terrorosespica
778,1298951419035185154,radioelshinta,2020-08-27,@TOLATOLE
779,1298707680647737349,radioelshinta,2020-08-27,@FajarThama
780,1298681622401884162,radioelshinta,2020-08-27,@Ty9aCCQjCIZJ5hc
781,1298657708447432705,radioelshinta,2020-08-26,@FajarThama
786,1298444285914705922,radioelshinta,2020-08-26,@Indriafitri4
789,1298092674445008897,radioelshinta,2020-08-25,@nanan_setiani
791,1297861023269941249,radioelshinta,2020-08-24,@agungbudisant13
794,1297806165158457350,radioelshinta,2020-08-24,@GGahung
798,1297792821215129600,radioelshinta,2020-08-24,@tuti_els
799,1297424970117607432,radioelshinta,2020-08-23,@kandardini
838,1293219530257252352,radioelshinta,2020-08-11,@margo_siswadi
839,1293196724647759872,radioelshinta,2020-08-11,@DedeATR
840,1293177439347122178,radioelshinta,2020-08-11,@Aa_Goens
841,1293063970270539777,radioelshinta,2020-08-11,@juandw28
842,1293053823456403463,radioelshinta,2020-08-11,@ibnuharir
843,1293002379583877121,radioelshinta,2020-08-11,@apandi94
845,1293001925810520064,radioelshinta,2020-08-11,@alfranls
846,1293001808818786304,radioelshinta,2020-08-11,@alfranls
847,1292961166319210497,radioelshinta,2020-08-11,@mEiZARo
848,1292892041165205504,radioelshinta,2020-08-11,@HendraK79195780
849,1292713770691616768,radioelshinta,2020-08-10,@007Ijal
850,1292710127452090368,radioelshinta,2020-08-10,@alambaskoroke4
852,1292020748203077633,radioelshinta,2020-08-08,@Irtosomonasky
853,1291818475879505920,radioelshinta,2020-08-08,@jimmy_168
854,1291682333536337920,radioelshinta,2020-08-07,@Mujirahadi2
855,1291678668234743809,radioelshinta,2020-08-07,@mitatea
857,1291595906668572672,radioelshinta,2020-08-07,@mtaufikmJKT48
858,1291589957761417217,radioelshinta,2020-08-07,@dodiam
859,1291534816739909632,radioelshinta,2020-08-07,@kurniasariutami
860,1291488599020408832,radioelshinta,2020-08-07,@jajamiraja
861,1291448960733851649,radioelshinta,2020-08-07,@Stevebiomedika
863,1291133032099991552,radioelshinta,2020-08-06,@AbdulKadirDali3
864,1290976322294972417,radioelshinta,2020-08-05,@l3na_l3na
865,1290869676596056064,radioelshinta,2020-08-05,@l3na_l3na
866,1290779547101691904,radioelshinta,2020-08-05,@DiumahM
867,1290673597451649026,radioelshinta,2020-08-04,@marselinarosali
868,1290660982474276864,radioelshinta,2020-08-04,@l3na_l3na
869,1290616301077987328,radioelshinta,2020-08-04,@kpu_jabarprov
870,1290606760558858241,radioelshinta,2020-08-04,@fandesetiawan
872,1290521839525978112,radioelshinta,2020-08-04,@areya_lucky
876,1289898543159762945,radioelshinta,2020-08-02,@alambaskoroke4
877,1289827072655802368,radioelshinta,2020-08-02,@marselinarosali
879,1289560098260410368,radioelshinta,2020-08-01,@Lukmanharijant4
880,1289559769976467456,radioelshinta,2020-08-01,@rosyqlql
881,1378502235013832707,radioelshinta,2021-04-04,@Dadan41330069
882,1377540484906713095,radioelshinta,2021-04-01,
883,1377535539411226628,radioelshinta,2021-04-01,
884,1377479187099910149,radioelshinta,2021-04-01,@HAPOSANM
886,1376907472477167616,radioelshinta,2021-03-30,@Markusli3
887,1376906686275850241,radioelshinta,2021-03-30,@Unique_ismyname
888,1376757679964647426,radioelshinta,2021-03-30,@Sophan23146961
891,1376613881326407680,radioelshinta,2021-03-30,@Sjteddy1
892,1376259043438645248,radioelshinta,2021-03-29,@bunda3herdi
895,1375987719587827713,radioelshinta,2021-03-28,@viezme
896,1375325818990198788,radioelshinta,2021-03-26,@HoliduhaZ
897,1375277072394899458,radioelshinta,2021-03-26,
899,1375161813654904835,radioelshinta,2021-03-26,@andisaka16
900,1375095030973489155,radioelshinta,2021-03-25,@rongs_rong
901,1375059987353886720,radioelshinta,2021-03-25,
902,1374993644449529860,radioelshinta,2021-03-25,@ekoadji
904,1374789359266795525,radioelshinta,2021-03-25,@novitta_raggel
906,1374562329547788291,radioelshinta,2021-03-24,@Mujirahadi2
908,1374028119552630790,radioelshinta,2021-03-22,
909,1373914489742004230,radioelshinta,2021-03-22,@turunBuyutKarti
912,1373688355011981314,radioelshinta,2021-03-22,
913,1373574055824084993,radioelshinta,2021-03-21,@percayaNgl
914,1373572678271963139,radioelshinta,2021-03-21,
915,1373443372984070147,radioelshinta,2021-03-21,@alambaskoroke4
917,1373177854188396546,radioelshinta,2021-03-20,@turunBuyutKarti
918,1373176252463419394,radioelshinta,2021-03-20,@sumantopraja
919,1373093903675531264,radioelshinta,2021-03-20,
920,1373093863028449281,radioelshinta,2021-03-20,
921,1373087350935359490,radioelshinta,2021-03-20,@movicgu
922,1373053067524853761,radioelshinta,2021-03-20,@kasamago
923,1373028028318502912,radioelshinta,2021-03-20,@Aini20021
924,1372881425100275717,radioelshinta,2021-03-19,@revobiru
927,1372036601715462147,radioelshinta,2021-03-17,
928,1371987681161318401,radioelshinta,2021-03-17,@Sumadi081
931,1371828445559156738,radioelshinta,2021-03-16,@SiloJr
932,1371805597700562946,radioelshinta,2021-03-16,@TrianaP70294975
933,1371697895737417728,radioelshinta,2021-03-16,
936,1371650195037978627,radioelshinta,2021-03-16,
937,1371640559207542784,radioelshinta,2021-03-16,
938,1371640527263703042,radioelshinta,2021-03-16,
939,1371640494707544064,radioelshinta,2021-03-16,@estaishere
942,1371293000744140802,radioelshinta,2021-03-15,@YosSyukur1
944,1371140299267874818,radioelshinta,2021-03-14,@Kribbo3
945,1370911725935988736,radioelshinta,2021-03-14,@rizaktirahma13
946,1370692683262390274,radioelshinta,2021-03-13,@Fadlipenyair
947,1370677337444941826,radioelshinta,2021-03-13,@apandi94
948,1370479208514789376,radioelshinta,2021-03-13,@affendi90072188
949,1370432951008129031,radioelshinta,2021-03-13,@di4n4h
950,1370181279161880580,radioelshinta,2021-03-12,
951,1370169302783987712,radioelshinta,2021-03-12,@Kribbo3
952,1370088383708553218,radioelshinta,2021-03-12,@agil237
953,1369892827686039552,radioelshinta,2021-03-11,@antasena_wisesa
954,1369746883120422913,radioelshinta,2021-03-11,@khocuyz
955,1369743612141924354,radioelshinta,2021-03-11,@amelia_baay
956,1369602619803541504,radioelshinta,2021-03-10,@LJhon86
958,1369364691332571138,radioelshinta,2021-03-10,@HenryJ4ck
959,1369259940787879943,radioelshinta,2021-03-09,@Bambang10909085
961,1369078870003961859,radioelshinta,2021-03-09,@AnakBabeGw
962,1369003736245313536,radioelshinta,2021-03-09,@FlorianHijau
966,1368791742644768771,radioelshinta,2021-03-08,@ArnandoFernando
967,1368770873398726656,radioelshinta,2021-03-08,@FarhanF83325726
969,1368753216440078342,radioelshinta,2021-03-08,@kaptenhelmy88
970,1368735217360400385,radioelshinta,2021-03-08,@Dhimas95325871
971,1368556539573919745,radioelshinta,2021-03-07,@LilianL92090469
973,1368445985567903747,radioelshinta,2021-03-07,@SoniMsi07
974,1368208176676368388,radioelshinta,2021-03-06,@kopibubukhitam
975,1368047463353909251,radioelshinta,2021-03-06,@DavidSPerdana
976,1368014902464421890,radioelshinta,2021-03-06,
977,1367698927508619266,radioelshinta,2021-03-05,
978,1367545376731844608,radioelshinta,2021-03-05,@Rustiawati12
979,1367469859022376963,radioelshinta,2021-03-04,
981,1366951761504690178,radioelshinta,2021-03-03,
983,1366723768459042817,radioelshinta,2021-03-02,@alambaskoroke4
984,1366673231524995074,radioelshinta,2021-03-02,
986,1366628209148633088,radioelshinta,2021-03-02,@akang_fadli
987,1366534802992603141,radioelshinta,2021-03-02,@bunda3herdi
988,1366529603238383622,radioelshinta,2021-03-02,@jimmy_168
989,1366515842834309122,radioelshinta,2021-03-02,
991,1366322726793662465,radioelshinta,2021-03-01,@mus_els
993,1366229189012058113,radioelshinta,2021-03-01,@HeeroYu76735850
994,1366228470234161156,radioelshinta,2021-03-01,@DenyHalemun
995,1366215994151108609,radioelshinta,2021-03-01,@Ichmem1
996,1366110924885516291,radioelshinta,2021-03-01,@SugavSumina
997,1366089534354558977,radioelshinta,2021-03-01,
998,1365959550696783874,radioelshinta,2021-02-28,@aghaatsaedo
999,1365917257327517696,radioelshinta,2021-02-28,@Sumadi081
1002,1365807738702336001,radioelshinta,2021-02-28,
1003,1365807590073016322,radioelshinta,2021-02-28,@gloriadewi
1004,1365598365552025600,radioelshinta,2021-02-27,@John56917677
1005,1365362974408331273,radioelshinta,2021-02-27,@iYWVROlkHnP2pt5
1006,1365327454563307520,radioelshinta,2021-02-26,@Kribbo3
1008,1365281230686588928,radioelshinta,2021-02-26,@bagaas_hermawan
1009,1365181464283783172,radioelshinta,2021-02-26,@gcnewsbekasi
1010,1364926310464647172,radioelshinta,2021-02-25,
1012,1364812043035926530,radioelshinta,2021-02-25,
1013,1364743093061255169,radioelshinta,2021-02-25,@rizaktirahma13
1014,1364737908419174400,radioelshinta,2021-02-25,@21bima0aditya21
1015,1364408383772626952,radioelshinta,2021-02-24,@turunBuyutKarti
1016,1364388410903859200,radioelshinta,2021-02-24,
1017,1364380588728229889,radioelshinta,2021-02-24,@Samy12144601
1018,1364367115579318275,radioelshinta,2021-02-24,
1019,1364123440626561027,radioelshinta,2021-02-23,
1020,1364081366808203264,radioelshinta,2021-02-23,@olfan_nanang
1021,1364057474790092803,radioelshinta,2021-02-23,@SugavSumina
1022,1364047139374960645,radioelshinta,2021-02-23,@apandi94
1023,1364015158616461317,radioelshinta,2021-02-23,@jossiatie
1024,1363701248931717126,radioelshinta,2021-02-22,@MingguPolsek
1025,1363660769842188288,radioelshinta,2021-02-22,
1026,1363571694443626498,radioelshinta,2021-02-22,@elysaamiya
1027,1363557851965378574,radioelshinta,2021-02-22,@Anakjal03204821
1029,1362811713251254275,radioelshinta,2021-02-20,@Ismu2872
1030,1362797211998855168,radioelshinta,2021-02-19,@simamora97
1031,1362606552679546883,radioelshinta,2021-02-19,@Dedeh75138272
1033,1362194753761157125,radioelshinta,2021-02-18,
1034,1362191368475447296,radioelshinta,2021-02-18,
1035,1362179588260995073,radioelshinta,2021-02-18,@Basuki80844076
1036,1362168195340259328,radioelshinta,2021-02-18,@rizaktirahma13
